23:34:14.009 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.79]
23:34:14.251 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
23:34:14.252 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3369 ms
23:34:14.617 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
23:34:14.939 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
23:34:15.051 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
23:34:15.145 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.15.Final
23:34:15.549 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
23:34:15.879 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
23:34:16.891 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
23:34:16.901 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
23:34:17.497 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
23:34:18.577 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@679886ad, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@5625e7e1, org.springframework.security.web.context.SecurityContextPersistenceFilter@689fcf08, org.springframework.security.web.header.HeaderWriterFilter@33ce081a, org.springframework.security.web.csrf.CsrfFilter@69e8f7a5, org.springframework.security.web.authentication.logout.LogoutFilter@419ece7a, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@7e916dc2, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1a3272e0, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@78723798, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@59172d2, org.springframework.security.web.session.SessionManagementFilter@6e3acd7, org.springframework.security.web.access.ExceptionTranslationFilter@1d5fc340, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1390a43a]
23:34:18.636 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
23:34:18.683 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
23:34:19.151 [main] INFO  c.e.r.RecursoshumanosApplication - Started RecursoshumanosApplication in 9.048 seconds (JVM running for 9.879)
23:34:33.394 [http-nio-8080-exec-2] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
23:34:33.394 [http-nio-8080-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
23:34:33.395 [http-nio-8080-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
23:34:33.446 [http-nio-8080-exec-2] INFO  c.e.r.c.PerfilEmpleadoController - Mostrar Perfil Empleados
23:35:01.685 [http-nio-8080-exec-3] INFO  c.e.r.controller.EmpleadoController - Mostrar Empleado
23:36:50.125 [http-nio-8080-exec-6] INFO  c.e.r.c.CertificadoController - Mostrar Certificados
23:37:03.676 [main] INFO  c.e.r.RecursoshumanosApplication - Starting RecursoshumanosApplication using Java 17.0.8 on DESKTOP-3997V5C with PID 25076 (C:\Users\felip\Desktop\2023-2\Arquitectura de software\recursoshumanos\build\classes\java\main started by felip in C:\Users\felip\Desktop\2023-2\Arquitectura de software\recursoshumanos)
23:37:03.687 [main] INFO  c.e.r.RecursoshumanosApplication - No active profile set, falling back to 1 default profile: "default"
23:37:05.715 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
23:37:05.890 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 131 ms. Found 3 JPA repository interfaces.
23:37:07.301 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
23:37:07.316 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
23:37:07.322 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
23:37:07.323 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.79]
23:37:07.538 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
23:37:07.538 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3739 ms
23:37:07.847 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
23:37:08.206 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
23:37:08.288 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
23:37:08.398 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.15.Final
23:37:08.684 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
23:37:08.916 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
23:37:09.895 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
23:37:09.903 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
23:37:10.446 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
23:37:11.446 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@679886ad, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@5625e7e1, org.springframework.security.web.context.SecurityContextPersistenceFilter@689fcf08, org.springframework.security.web.header.HeaderWriterFilter@33ce081a, org.springframework.security.web.csrf.CsrfFilter@69e8f7a5, org.springframework.security.web.authentication.logout.LogoutFilter@419ece7a, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@7e916dc2, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1a3272e0, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@78723798, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@59172d2, org.springframework.security.web.session.SessionManagementFilter@6e3acd7, org.springframework.security.web.access.ExceptionTranslationFilter@1d5fc340, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1390a43a]
23:37:11.498 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
23:37:11.530 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
23:37:11.905 [main] INFO  c.e.r.RecursoshumanosApplication - Started RecursoshumanosApplication in 8.839 seconds (JVM running for 9.561)
23:37:41.580 [http-nio-8080-exec-2] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
23:37:41.580 [http-nio-8080-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
23:37:41.581 [http-nio-8080-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
23:37:41.618 [http-nio-8080-exec-2] INFO  c.e.r.c.CertificadoController - Mostrar Certificados
23:38:10.810 [http-nio-8080-exec-3] INFO  c.e.r.c.PerfilEmpleadoController - Mostrar Perfil Empleados
00:17:39.178 [main] INFO  c.e.r.RecursoshumanosApplication - Starting RecursoshumanosApplication using Java 17.0.8 on DESKTOP-3997V5C with PID 24444 (C:\Users\felip\Desktop\2023-2\Arquitectura de software\recursoshumanos\build\classes\java\main started by felip in C:\Users\felip\Desktop\2023-2\Arquitectura de software\recursoshumanos)
00:17:39.185 [main] INFO  c.e.r.RecursoshumanosApplication - No active profile set, falling back to 1 default profile: "default"
00:17:40.659 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
00:17:40.799 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 116 ms. Found 3 JPA repository interfaces.
00:17:41.933 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
00:17:41.946 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
00:17:41.956 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
00:17:41.956 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.79]
00:17:42.173 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
00:17:42.173 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2921 ms
00:17:42.436 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
00:17:42.740 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
00:17:42.827 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
00:17:42.951 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.15.Final
00:17:43.247 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
00:17:43.524 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
00:17:44.830 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
00:17:44.845 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
00:17:45.515 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
00:17:46.758 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@1a18e68a, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@258291de, org.springframework.security.web.context.SecurityContextPersistenceFilter@44bd7f24, org.springframework.security.web.header.HeaderWriterFilter@edb8f0c, org.springframework.security.web.csrf.CsrfFilter@1c96bf1e, org.springframework.security.web.authentication.logout.LogoutFilter@2e8eafb2, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@3358805a, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@55b78dad, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7bc3c59f, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@4f63909f, org.springframework.security.web.session.SessionManagementFilter@48614fb3, org.springframework.security.web.access.ExceptionTranslationFilter@3ef4a8fb, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@d8a2b1b]
00:17:46.854 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
00:17:46.911 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
00:17:47.653 [main] INFO  c.e.r.RecursoshumanosApplication - Started RecursoshumanosApplication in 8.99 seconds (JVM running for 10.247)
00:18:14.201 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
00:18:14.201 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
00:18:14.203 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
00:18:14.243 [http-nio-8080-exec-1] INFO  c.e.r.c.PerfilEmpleadoController - Mostrar Perfil Empleados
00:22:08.856 [http-nio-8080-exec-6] INFO  c.e.r.controller.EmpleadoController - Mostrar Empleado
00:22:57.483 [http-nio-8080-exec-2] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'GET' not supported]
00:23:24.382 [http-nio-8080-exec-5] INFO  c.e.r.controller.EmpleadoController - Mostrar Empleado
00:23:27.367 [http-nio-8080-exec-6] INFO  c.e.r.c.PerfilEmpleadoController - Mostrar Perfil Empleados
00:23:29.777 [http-nio-8080-exec-9] INFO  c.e.r.c.CertificadoController - Mostrar Certificados
